Arrival Date,Market,District,Modal Price Per Kg,Arrival Quantity Kg,arrival_change_pct,price_change_pct,price_deviation_pct,arrival_deviation_pct,anomaly_score,overall_shock,supply_shock,price_shock,shock_status
2026-05-01,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,230.0,-7.9999999999999964,0.0,9.803921568627445,-4.166666666666666,0.18610285986917335,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-02,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,180.0,-21.739130434782606,0.0,5.660377358490595,-22.699386503067487,0.13734745156338757,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-03,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,230.0,27.777777777777768,0.0,1.8181818181818208,-0.6172839506172787,0.16410217669845156,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-04,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,4.347826086956519,0.0,0.0,3.703703703703709,0.21039034937656065,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-05,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,210.0,-12.5,0.0,0.0,-8.125000000000004,0.195430263728684,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-06,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,220.0,4.761904761904767,0.0,0.0,-1.282051282051284,0.21119292414677604,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-07,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,9.090909090909083,0.0,0.0,8.387096774193555,0.19867254786275695,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-08,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,0.0,0.0,0.0,7.69230769230769,0.20699416952541666,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-09,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,0.0,0.0,0.0,3.703703703703709,0.21219115817217266,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-10,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,260.0,8.333333333333325,0.0,0.0,10.3030303030303,0.19498499679161369,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-11,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,-7.692307692307687,0.0,0.0,1.8181818181818146,0.20574233655283808,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-12,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,220.0,-8.333333333333337,0.0,0.0,-7.228915662650601,0.1995861844716455,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-13,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,9.090909090909083,0.0,0.0,0.0,0.20603216545792485,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-14,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,230.0,-4.1666666666666625,0.0,0.0,-3.59281437125749,0.20919137181724762,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-15,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,4.347826086956519,0.0,0.0,0.5988023952095757,0.21229996223485892,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-16,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,260.0,8.333333333333325,-12.5,-10.909090909090907,7.692307692307699,0.15601131156617115,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-17,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,280.0,7.692307692307687,0.0,-9.259259259259254,14.619883040935678,0.17706808695744425,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-18,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,260.0,-7.14285714285714,0.0,-7.547169811320729,5.202312138728325,0.1924995009460549,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-19,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,250.0,-3.8461538461538436,0.0,-5.769230769230777,-0.5681818181818133,0.2065216845850804,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-20,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,220.0,-12.0,0.0,-3.921568627450986,-11.494252873563223,0.18533116166538594,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-21,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,230.0,4.545454545454541,0.0,-2.0000000000000027,-7.471264367816096,0.19983754940300047,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-22,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,8.695652173913038,14.28571428571428,11.999999999999996,0.0,0.14801390807614434,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-23,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,260.0,4.0000000000000036,0.0,9.803921568627445,4.0,0.19305739652257564,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-24,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,270.0,3.8461538461538547,0.0,7.692307692307683,8.62068965517241,0.1855698940664428,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-25,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,-7.4074074074074066,0.0,5.660377358490595,1.1560693641618514,0.19762465093183168,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-26,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,280.0,12.00000000000001,-12.5,-7.547169811320729,11.363636363636369,0.1481344263573035,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-27,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,270.0,-3.57142857142857,14.28571428571428,3.703703703703709,4.419889502762437,0.15585804015189114,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-28,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,260.0,-3.703703703703709,0.0,1.8181818181818208,-1.0869565217391213,0.20881637553198706,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-29,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,-3.8461538461538436,0.0,1.8181818181818208,-4.891304347826078,0.2057546851016896,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-30,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,-4.0000000000000036,0.0,1.8181818181818208,-7.6923076923076925,0.199778302650017,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-31,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,4.166666666666674,0.0,1.8181818181818208,-2.777777777777787,0.20719211768875107,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-01,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,-4.0000000000000036,0.0,1.8181818181818208,-6.145251396648048,0.20222776787339236,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-02,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,220.0,-8.333333333333337,0.0,0.0,-10.98265895953757,0.19414417991506316,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-03,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,220.0,0.0,0.0,0.0,-8.333333333333332,0.20564581318871128,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-04,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,9.090909090909083,0.0,0.0,1.2048192771084356,0.20634731492357894,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-05,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,200.0,-16.666666666666664,0.0,0.0,-13.043478260869565,0.17776786444439407,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-06,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,210.0,5.000000000000004,0.0,0.0,-6.9620253164556996,0.2003725594934226,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-07,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,230.0,9.523809523809534,0.0,0.0,3.2051282051282035,0.20534114860055586,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-08,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,210.0,-8.695652173913048,0.0,0.0,-3.921568627450986,0.20419306201827586,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-09,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,230.0,9.523809523809534,0.0,0.0,4.545454545454546,0.20395874472840014,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-10,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,50.0,220.0,-4.347826086956519,25.0,20.689655172413786,0.0,0.09188057194897592,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-11,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,50.0,250.0,13.636363636363647,0.0,16.666666666666693,12.903225806451617,0.13561920762536045,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-12,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,50.0,220.0,-12.0,0.0,12.903225806451616,-1.9108280254777035,0.1736041473964583,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-13,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,50.0,200.0,-9.090909090909093,0.0,9.37499999999998,-10.256410256410257,0.17615759650516322,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-14,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,50.0,210.0,5.000000000000004,0.0,6.0606060606060534,-4.545454545454546,0.19622033363545727,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-15,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,45.0,240.0,14.28571428571428,-9.999999999999998,-5.970149253731323,7.006369426751596,0.16166338716732181,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-16,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,200.0,-16.666666666666664,-11.111111111111116,-16.417910447761177,-9.090909090909092,0.12151365472083808,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-17,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,25.0,0.0,-13.84615384615385,11.464968152866247,0.14274450747903494,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-18,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,240.0,-4.0000000000000036,0.0,-11.11111111111111,7.69230769230769,0.18621777597199024,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-19,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,180.0,-25.0,0.0,-8.196721311475406,-17.105263157894733,0.13514763051862394,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-20,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,38.888888888888886,0.0,-5.084745762711871,11.464968152866247,0.14216539462152544,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-21,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,40.0,250.0,0.0,0.0,-1.7543859649123004,8.695652173913043,0.20260885755846586,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-22,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,240.0,-4.0000000000000036,-12.5,-10.909090909090907,4.3478260869565215,0.1627720457751886,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-23,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,35.0,240.0,0.0,0.0,-9.259259259259254,1.8181818181818146,0.19960928885996554,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-24,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,240.0,0.0,-14.28571428571429,-19.230769230769237,2.439024390243906,0.1350594012886167,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-25,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,260.0,8.333333333333325,0.0,-16.000000000000004,9.638554216867472,0.1679421385521208,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-29,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,250.0,-3.8461538461538436,0.0,-12.499999999999996,1.1560693641618514,0.19342870923067357,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-30,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,280.0,12.00000000000001,0.0,-8.695652173913034,11.363636363636369,0.18257118607452222,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-01,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,260.0,-7.14285714285714,0.0,-4.5454545454545405,2.8248587570621453,0.20104199050923016,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-03,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,250.0,-3.8461538461538436,0.0,-2.3255813953488405,-1.685393258426963,0.20994368276079245,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-04,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,280.0,12.00000000000001,0.0,0.0,7.6923076923076925,0.19680070961952706,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-07,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,230.0,-17.85714285714286,0.0,0.0,-11.049723756906072,0.1809746285587029,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-10,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,290.0,26.086956521739136,0.0,0.0,10.326086956521749,0.1640457593326382,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-11,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,300.0,3.4482758620689724,0.0,0.0,11.11111111111111,0.19787988339445262,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-13,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,320.0,6.666666666666665,-33.333333333333336,-30.000000000000004,16.062176165803105,-0.027130712965559356,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-14,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,280.0,-12.5,0.0,-26.31578947368421,0.5128205128205188,0.10593444587456546,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-15,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,250.0,-10.71428571428571,0.0,-22.222222222222225,-10.25641025641025,0.1266785150193689,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-16,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,250.0,0.0,0.0,-17.647058823529406,-8.854166666666664,0.16567897407808035,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-17,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,240.0,-4.0000000000000036,25.0,6.0606060606060534,-12.95336787564767,0.09756464743980259,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-18,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,260.0,8.333333333333325,19.999999999999996,27.272727272727266,-4.210526315789479,0.06838050197119555,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-19,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,250.0,-3.8461538461538436,0.0,27.272727272727266,-5.405405405405403,0.11747990243491818,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-20,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,250.0,0.0,0.0,20.0,-1.685393258426963,0.15477401194065366,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-21,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,270.0,8.000000000000007,0.0,13.51351351351352,6.779661016949151,0.1723416134660516,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-22,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,270.0,0.0,-16.666666666666664,-7.894736842105261,5.586592178770947,0.14640115915446955,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-23,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,290.0,7.407407407407418,0.0,-10.256410256410257,10.928961748633872,0.18072185630984067,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-24,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,260.0,-10.344827586206895,0.0,-10.256410256410257,-1.6216216216216186,0.18854078959412923,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-25,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,250.0,-3.8461538461538436,0.0,-7.894736842105261,-4.891304347826078,0.19793637658876945,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-26,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,280.0,12.00000000000001,-19.999999999999996,-22.222222222222225,4.812834224598921,0.08665368007335011,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-30,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,260.0,-7.14285714285714,0.0,-17.647058823529406,-3.191489361702122,0.1700856128813466,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-31,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,240.0,-7.692307692307687,25.0,6.0606060606060534,-9.189189189189188,0.09559008020518706,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-01,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,16.666666666666675,0.0,6.0606060606060534,5.376344086021502,0.181399236837834,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-02,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,0.0,0.0,6.0606060606060534,5.945945945945949,0.20058402451420493,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-03,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,290.0,3.571428571428581,0.0,6.0606060606060534,7.978723404255325,0.19443469306701705,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-04,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,-3.4482758620689613,0.0,6.0606060606060534,2.617801047120428,0.20162890845107972,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-05,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,260.0,-7.14285714285714,0.0,2.94117647058824,-3.7037037037037033,0.19916607785985274,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-06,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,7.692307692307687,0.0,0.0,2.617801047120428,0.20791121643738392,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-07,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,260.0,-7.14285714285714,0.0,0.0,-5.699481865284977,0.20225870002475904,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-08,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,7.692307692307687,0.0,0.0,1.5544041450777173,0.2080437144016004,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-09,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,310.0,10.71428571428572,0.0,0.0,10.714285714285714,0.1903326920322474,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-10,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,290.0,-6.451612903225811,0.0,0.0,3.571428571428571,0.20683554059739506,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-11,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,290.0,0.0,0.0,0.0,3.0456852791878113,0.21274248517323496,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-12,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,-3.4482758620689613,0.0,0.0,-1.5075376884422083,0.212436957936392,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-13,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,260.0,-7.14285714285714,0.0,0.0,-7.614213197969548,0.1999987429437728,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-14,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,7.692307692307687,0.0,0.0,-1.5075376884422083,0.20575920131354253,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-15,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,280.0,0.0,19.999999999999996,16.666666666666664,-1.5075376884422083,0.12466198325256606,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-16,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,280.0,0.0,0.0,13.51351351351352,0.0,0.18526097637713573,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-17,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,240.0,-14.28571428571429,0.0,10.526315789473687,-12.04188481675392,0.15747474985854865,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-18,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,260.0,8.333333333333325,0.0,7.69230769230769,-3.191489361702122,0.18926433651364793,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-19,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,30.0,250.0,-3.8461538461538436,0.0,4.999999999999995,-5.405405405405403,0.19956224930916144,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-20,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,280.0,12.00000000000001,-16.666666666666664,-12.500000000000005,4.812834224598921,0.13690586029979984,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-21,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,280.0,0.0,-19.999999999999996,-28.205128205128204,4.812834224598921,0.059980108576105806,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-22,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,250.0,-10.71428571428571,0.0,-24.32432432432432,-4.891304347826078,0.12276616214150149,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-23,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,20.0,240.0,-4.0000000000000036,0.0,-20.0,-6.666666666666675,0.1536634792802165,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-24,Naravarikuppam(Uzhavar Sandhai ),Thiruvellore,25.0,250.0,4.166666666666674,25.0,2.94117647058824,-3.314917127071817,0.11588167197742294,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-11-23,Natrampalli(Uzhavar Sandhai ),Thirupathur,47.5,5580.0,-2.276707530647981,0.0,19.819819819819813,-1.5873015873015872,0.15267247193744582,NORMAL,NORMAL,NORMAL,NORMAL
2025-11-24,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5890.0,5.555555555555558,15.789473684210531,29.411764705882355,2.8820960698689957,0.0718376422807373,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-11-25,Natrampalli(Uzhavar Sandhai ),Thirupathur,47.5,5730.0,-2.716468590831922,-13.636363636363635,7.258064516129034,0.069856793573175,0.14804027130429204,NORMAL,NORMAL,NORMAL,NORMAL
2025-11-26,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5910.0,3.141361256544495,15.789473684210531,16.66666666666666,2.663578459756798,0.13110435764124762,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-11-27,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,6020.0,1.861252115059231,0.0,10.0,3.8954635108481193,0.19199071483280788,NORMAL,NORMAL,NORMAL,NORMAL
2025-11-28,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5890.0,-2.1594684385382035,0.0,6.20689655172414,1.227596366314758,0.2024032118860501,NORMAL,NORMAL,NORMAL,NORMAL
2025-11-29,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5750.0,-2.376910016977929,0.0,4.054054054054074,-1.2754476330635338,0.2067873160539626,NORMAL,NORMAL,NORMAL,NORMAL
2025-11-30,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5700.0,-0.8695652173912993,0.0,1.9867549668874136,-2.4211298606016163,0.20949676844201026,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-01,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5700.0,0.0,0.0,1.9867549668874136,-1.965601965601972,0.20985791805876985,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-02,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5510.0,-3.3333333333333326,0.0,0.0,-4.71837944664032,0.20944115450690287,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-03,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5640.0,2.3593466424682408,0.0,0.0,-1.8154687888584997,0.2128378130091927,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-04,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,5940.0,5.319148936170204,-18.181818181818176,-15.999999999999998,3.6132569150261604,0.12915192581834595,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-12-05,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,6050.0,1.85185185185186,0.0,-13.698630136986306,5.112931248448754,0.1902467229832322,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-06,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,5950.0,-1.6528925619834656,0.0,-11.26760563380283,2.8649049147937693,0.19514488319025985,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-07,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,6090.0,2.35294117647058,0.0,-8.695652173913041,4.280821917808219,0.19982477893053113,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-08,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,6300.0,3.4482758620689724,0.0,-5.970149253731323,6.316297010607529,0.20212933785435616,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-09,Natrampalli(Uzhavar Sandhai ),Thirupathur,30.0,6130.0,-2.6984126984127,-33.333333333333336,-32.25806451612903,1.923990498812345,-0.017893681658803784,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-12-10,Natrampalli(Uzhavar Sandhai ),Thirupathur,32.5,6250.0,1.9575856443719397,8.333333333333325,-20.8695652173913,2.435026925778504,0.12224828642948993,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-11,Natrampalli(Uzhavar Sandhai ),Thirupathur,32.5,6100.0,-2.400000000000002,0.0,-17.27272727272727,-0.3965477023559662,0.17751308268613314,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-12,Natrampalli(Uzhavar Sandhai ),Thirupathur,42.5,5800.0,-4.918032786885251,30.76923076923077,9.1743119266055,-4.739558892538712,0.08135475510968831,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-12-13,Natrampalli(Uzhavar Sandhai ),Thirupathur,42.5,5400.0,-6.896551724137934,0.0,10.185185185185192,-10.149750415973378,0.1743456327183236,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-14,Natrampalli(Uzhavar Sandhai ),Thirupathur,45.0,5510.0,2.037037037037037,5.882352941176472,16.666666666666675,-7.037840443480353,0.14317915984087753,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-15,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5880.0,6.715063520871145,22.222222222222232,37.5,0.21913805697589928,0.015542304531412587,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2025-12-16,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5590.0,-4.931972789115646,0.0,26.22950819672132,-3.454231433506045,0.12105163239657735,NORMAL,NORMAL,NORMAL,NORMAL
2025-12-17,Natrampalli(Uzhavar Sandhai ),Thirupathur,55.0,5680.0,1.610017889087656,0.0,17.55725190839695,-0.5005005005004982,0.16571957935357767,NORMAL,NORMAL,NORMAL,NORMAL
